usar,otherCatalogNumbers,catalogNumber,institutionCode,collectionCode,individualCount,basisOfRecord,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,identificationQualifier,scientificNameAuthorship,vernacularName,taxonRemarks,identifiedBy,geodeticDatum,decimalLatitude,decimalLongitude,continent,countryCode,country,stateProvince,waterBody,eventDate,locality,recordedBy,samplingProtocol,associatedSequences,agua
FALSE,,5542,UFAM,CTGA,1,,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Machado, V.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2009-09-21,Cachoeira grande do Iriri,Valeria Machado,Tarrafa,,Clear
FALSE,,5543,UFAM,CTGA,1,,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Machado, V.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2009-09-21,Cachoeira grande do Iriri,Valeria Machado,Tarrafa,,Clear
FALSE,,5544,UFAM,CTGA,1,,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Machado, V.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2009-09-21,Cachoeira grande do Iriri,Valeria Machado,Tarrafa,,Clear
FALSE,,11198,UFAM,CTGA,1,PreservedSpecimen,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Souza, L. M.",WGS84,-3.45779,-51.70856,South America,BR,Brazil,Pará,Xingu,2012-09-01,"Rio Xingu, Cachoeira de Jericoá",Valeria Machado,Malhadeira,,Clear
FALSE,,11199,UFAM,CTGA,1,PreservedSpecimen,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Souza, L. M.",WGS84,-3.45779,-51.70856,South America,BR,Brazil,Pará,Xingu,2012-09-01,"Rio Xingu, Cachoeira de Jericoá",Valeria Machado,Malhadeira,,Clear
FALSE,,11200,UFAM,CTGA,1,PreservedSpecimen,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Souza, L. M.",WGS84,-3.45779,-51.70856,South America,BR,Brazil,Pará,Xingu,2012-09-01,"Rio Xingu, Cachoeira de Jericoá",Valeria Machado,Malhadeira,,Clear
FALSE,,11201,UFAM,CTGA,1,PreservedSpecimen,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Souza, L. M.",WGS84,-3.45779,-51.70856,South America,BR,Brazil,Pará,Xingu,2012-09-01,"Rio Xingu, Cachoeira de Jericoá",Valeria Machado,Malhadeira,,Clear
FALSE,,11202,UFAM,CTGA,1,PreservedSpecimen,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Souza, L. M.",WGS84,-3.45779,-51.70856,South America,BR,Brazil,Pará,Xingu,2012-09-01,"Rio Xingu, Cachoeira de Jericoá",Valeria Machado,Malhadeira,,Clear
FALSE,,11238,UFAM,CTGA,1,PreservedSpecimen,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Souza, L. M.",,-3.14444,-51.67194,South America,BR,Brazil,Pará,Xingu,2012-09-02,"Rio Xingu, Praia do Caju",Valeria Machado,Malhadeira,,Clear
FALSE,,11313,UFAM,CTGA,1,PreservedSpecimen,Other material,Tometes,Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,,genus,sp.Xingu,,Pacu curupité,,"Souza, L. M.",WGS84,-3.51815,-51.71033,South America,BR,Brazil,Pará,Xingu,2012-09-04,Rio Bacajá,Valeria Machado,Tarrafa,,Clear
FALSE,XG01,15479,UFAM,CTGA,1,PreservedSpecimen,Other material,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,,,South America,BR,Brazil,Pará,Xingu,,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,XG02,15480,UFAM,CTGA,1,PreservedSpecimen,Other material,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,,,South America,BR,Brazil,Pará,Xingu,,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,XG03,15481,UFAM,CTGA,1,PreservedSpecimen,Other material,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,,,South America,BR,Brazil,Pará,Xingu,,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,XG04,15482,UFAM,CTGA,1,PreservedSpecimen,Other material,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,,,South America,BR,Brazil,Pará,Xingu,,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,XG05,15483,UFAM,CTGA,1,PreservedSpecimen,Other material,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,,,South America,BR,Brazil,Pará,Xingu,,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,,2061,UFAM,CTGA,1,PreservedSpecimen,Other material,"Ossubtus xinguense, Jégu, 1992",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Ossubtus,xinguense,species,,"Jégu, 1992",Pacu capivara,,"Fernández, H & Ortí, G.",,-3.65138,-52.37833,South America,BR,Brazil,Pará,Xingu,2008-08-24,"Cachoeira do Espelho, Rio Xingu",Valeria Machado,Tarrafa,,Clear
TRUE,,11192,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus arnoldi, Ahl, 1936",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,arnoldi,species,,"Ahl, 1936",Pacu,,"Souza, L. M.",WGS84,-3.45779,-51.70856,South America,BR,Brazil,Pará,Xingu,2012-09-04,"Cachoeira Jericoá, rio Xingu",Valeria Machado,Tarrafa,,Clear
TRUE,,11193,UFAM,CTGA,1,PreservedSpecimen,Other material,"Ossubtus xinguense, Jégu, 1992",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Ossubtus,xinguense,species,,"Jégu, 1992",Pacu capivara,,"Souza, L. M.",WGS84,-3.45779,-51.70856,South America,BR,Brazil,Pará,Xingu,2012-09-04,"Cachoeira Jericoá, rio Xingu",Valeria Machado,Tarrafa,,Clear
TRUE,,11194,UFAM,CTGA,1,PreservedSpecimen,Other material,"Ossubtus xinguense, Jégu, 1992",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Ossubtus,xinguense,species,,"Jégu, 1992",Pacu capivara,,"Souza, L. M.",WGS84,-3.45779,-51.70856,South America,BR,Brazil,Pará,Xingu,2012-09-04,"Cachoeira Jericoá, rio Xingu",Valeria Machado,Tarrafa,,Clear
TRUE,,11195,UFAM,CTGA,1,PreservedSpecimen,Other material,"Ossubtus xinguense, Jégu, 1992",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Ossubtus,xinguense,species,,"Jégu, 1992",Pacu capivara,,"Souza, L. M.",WGS84,-3.45779,-51.70856,South America,BR,Brazil,Pará,Xingu,2012-09-04,"Cachoeira Jericoá, rio Xingu",Valeria Machado,Tarrafa,,Clear
TRUE,,11196,UFAM,CTGA,1,PreservedSpecimen,Other material,"Ossubtus xinguense, Jégu, 1992",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Ossubtus,xinguense,species,,"Jégu, 1992",Pacu capivara,,"Souza, L. M.",WGS84,-3.45779,-51.70856,South America,BR,Brazil,Pará,Xingu,2012-09-04,"Cachoeira Jericoá, rio Xingu",Valeria Machado,Tarrafa,,Clear
TRUE,,5553,UFAM,CTGA,1,,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Machado, V.",WGS84,-2.88311,-52.32777,South America,BR,Brazil,Pará,Xingu,2009-09-23,Vitoria do Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,,1835,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha branca,,"Fernández, H & Ortí, G.",WGS84,-3.81421,-52.63687,South America,BR,Brazil,Pará,Xingu,2008-08-19,"Ilha do Curapé, rio Iriri",Natasha Verdasca,Malhadeira,,Clear
TRUE,,1912,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha branca,,"Fernández, H & Ortí, G.",WGS84,-4.4642,-53.67629,South America,BR,Brazil,Pará,Xingu,2008-08-20,Boca do rio Novo,Valeria Machado,Malhadeira,,Clear
TRUE,,1913,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha branca,,"Fernández, H & Ortí, G.",WGS84,-4.4642,-53.67629,South America,BR,Brazil,Pará,Xingu,2008-08-20,Boca do rio Novo,Valeria Machado,Malhadeira,,Clear
TRUE,,5503,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha branca,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-21,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,,5504,UFAM,CTGA,1,,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha branca,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-21,Rio Xingu,Valeria Machado,Malhadeira,,Clear
FALSE,,5505,UFAM,CTGA,1,,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha branca,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-21,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,,11310,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha branca,,"Souza, L. M.",WGS84,-3.51815,-51.71033,South America,BR,Brazil,Pará,Xingu,2012-09-04,Rio Bacajá,Valeria Machado,Malhadeira,,Clear
TRUE,,1853,,,1,PreservedSpecimen,Other material,"Serrasalmus manueli, Fernández-Yépez & Ramírez, 1967",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,manueli,species,,"Fernández-Yépez & Ramírez, 1967",Piranha branca,,"Andrade, M.",WGS84,-3.36778,-51.9997,South America,BR,Brazil,Pará,Xingu,,"Brasil, Pará, Altamira, Rio Xingu, Pedral do Reboque Velho",Marcelo Andrade,Malhadeira,,Clear
TRUE,,1741,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Fernández, H & Ortí, G.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2008-08-18,Cachoeira grande do Iriri,Valeria Machado,Malhadeira,,Clear
TRUE,,1798,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Fernández, H & Ortí, G.",WGS84,-4.27944,-53.49315,South America,BR,Brazil,Pará,Xingu,2008-08-17,Praia rochosa banco esquerdo do rio Iriri,Valeria Machado,Malhadeira,,Clear
TRUE,,1799,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Fernández, H & Ortí, G.",WGS84,-4.27944,-53.49315,South America,BR,Brazil,Pará,Xingu,2008-08-17,Praia rochosa banco esquerdo do rio Iriri,Valeria Machado,Malhadeira,,Clear
TRUE,,1861,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Fernández, H & Ortí, G.",WGS84,-3.81421,-52.63687,South America,BR,Brazil,Pará,Xingu,2008-08-19,"Ilha do Curapé, rio Iriri",Valeria Machado,Malhadeira,,Clear
TRUE,,5426,UFAM,CTGA,1,,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-21,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,,5427,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-21,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,,5428,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Machado, V.",WGS84,-3.4275,-52.22833,South America,BR,Brazil,Pará,Xingu,2009-09-21,Rio Xingu,Valeria Machado,Malhadeira,,Clear
TRUE,,11071,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Souza, L. M.",WGS84,-3.84083,-52.69611,South America,BR,Brazil,Pará,Xingu,2012-08-24,Rio Iriri (Acampamento),Valeria Machado,Malhadeira,,Clear
TRUE,,11311,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Souza, L. M.",WGS84,-3.51815,-51.71033,South America,BR,Brazil,Pará,Xingu,2012-09-04,Rio Bacajá,Valeria Machado,Malhadeira,,Clear
TRUE,,ISO1624,,,1,PreservedSpecimen,Other material,"Acnodon normani, Gosline, 1951",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Acnodon,normani,species,,"Gosline, 1951",Piranha,,"Andrade, M.",WGS84,-3.36778,-51.9997,South America,BR,Brazil,Pará,Xingu,,"Brasil, Pará, Altamira, Rio Xingu, Pedral do Reboque Velho","Andrade, M.C.",Malhadeira,,Clear
TRUE,,ISO1625,,,1,PreservedSpecimen,Other material,"Acnodon normani, Gosline, 1951",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Acnodon,normani,species,,"Gosline, 1951",Piranha,,"Andrade, M.",WGS84,-3.36778,-51.9997,South America,BR,Brazil,Pará,Xingu,,"Brasil, Pará, Altamira, Rio Xingu, Pedral do Reboque Velho","Andrade, M.C.",Malhadeira,,Clear
TRUE,MCAISO6,15484,UFAM,CTGA,1,PreservedSpecimen,,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,-3.58763,-51.8175,South America,BR,Brazil,Pará,Xingu,,"Brasil, Pará, Altamira, Rio Xingu, Pedral do Landi",Marcelo Andrade,Malhadeira,,Clear
TRUE,MCAISO7,15485,UFAM,CTGA,1,PreservedSpecimen,,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,-3.58763,-51.8175,South America,BR,Brazil,Pará,Xingu,,"Brasil, Pará, Altamira, Rio Xingu, Pedral do Landi",Marcelo Andrade,Malhadeira,,Clear
TRUE,MCAISO20,15486,UFAM,CTGA,1,PreservedSpecimen,,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,-3.58763,-51.8175,South America,BR,Brazil,Pará,Xingu,,"Brasil, Pará, Altamira, Rio Xingu, Pedral do Landi",Marcelo Andrade,Malhadeira,,Clear
TRUE,MCAISO26,15487,UFAM,CTGA,1,PreservedSpecimen,,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,-3.58763,-51.8175,South America,BR,Brazil,Pará,Xingu,,"Brasil, Pará, Altamira, Rio Xingu, Pedral do Landi",Marcelo Andrade,Malhadeira,,Clear
TRUE,MPEG31003,310031,,,1,PreservedSpecimen,Paratype,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,-3.66265,-51.5555,South America,BR,Brazil,Pará,Xingu,2011-07-27,"Brasil, Pará, Altamira, Rio Bacajá",Marcelo Andrade,Malhadeira,,Clear
TRUE,MPEG31003,310032,,,1,PreservedSpecimen,Paratype,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,-3.66265,-51.5555,South America,BR,Brazil,Pará,Xingu,2011-07-27,"Brasil, Pará, Altamira, Rio Bacajá",Marcelo Andrade,Malhadeira,,Clear
TRUE,MPEG31003,310033,,,1,PreservedSpecimen,Paratype,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,-3.66265,-51.5555,South America,BR,Brazil,Pará,Xingu,2011-07-27,"Brasil, Pará, Altamira, Rio Bacajá",Marcelo Andrade,Malhadeira,,Clear
TRUE,,12949,,,1,PreservedSpecimen,,"Tometes kranponhah, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,kranponhah,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",,,,South America,BR,Brazil,Pará,Xingu,,rio Xingu,Marcelo Andrade,Malhadeira,,Clear
FALSE,MPEG31016,31016,,,1,PreservedSpecimen,Paratype,"Tometes ancylorhynchus Andrade, Jégu & Giarrizzo 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,ancylorhynchus,species,,"Andrade, Jégu & Giarrizzo 2016",Pacu curupité,,"Andrade, M.",WGS84,-3.49692,-51.9663,South America,BR,Brazil,Pará,Xingu,,"Brasil, Pará, Altamira, Rio Xingu, Robojinho, Cachoeira do Porfírio",Marcelo Andrade,Malhadeira,,Clear
TRUE,INPA-ICT 041667,102037,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"L. Rapp Py-Daniel, R.R. de Oliveira, I.M. Soares, P.M. Ito, et al.",WGS84,-4.99722,-62.99388,South America,BR,Brazil,Amazonas,Purus,2012-08-10,"Igarapé Castanhalzinho à jusante de Turiaçu, marg. esquerda","L. Rapp Py-Daniel, et al.",Malhadeira,,White
TRUE,INPA-ICT 041667,102038,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"L. Rapp Py-Daniel, R.R. de Oliveira, I.M. Soares, P.M. Ito, et al.",WGS84,-4.99722,-62.99388,South America,BR,Brazil,Amazonas,Purus,2012-08-10,"Igarapé Castanhalzinho à jusante de Turiaçu, marg. esquerda","L. Rapp Py-Daniel, et al.",Malhadeira,,White
TRUE,INPA-ICT 041655,102089,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"L. Rapp Py-Daniel, R.R. de Oliveira, I.M. Soares, P.M. Ito, et al.",WGS84,-5.05333,-63.01083,South America,BR,Brazil,Amazonas,Purus,2012-08-10,"Igarapé Panelão à montante de Turiaçu, margem esquerda","L. Rapp Py-Daniel, et al.",Malhadeira,,White
TRUE,INPA-ICT 041654,102090,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"L. Rapp Py-Daniel, R.R. de Oliveira, I.M. Soares, P.M. Ito, et al.",WGS84,-5.05333,-63.01083,South America,BR,Brazil,Amazonas,Purus,2012-08-10,"Igarapé Panelão à montante de Turiaçu, margem esquerda","L. Rapp Py-Daniel, et al.",Malhadeira,,White
TRUE,INPA-ICT 041666,102039,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus elongatus, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,elongatus,species,,"Kner, 1858",Piranha comprida,,"L. Rapp Py-Daniel, R.R. de Oliveira, I.M. Soares, P.M. Ito, et al.",WGS84,-4.99722,-62.99388,South America,BR,Brazil,Amazonas,Purus,2012-08-10,"Igarapé Castanhalzinho à jusante de Turiaçu, marg. esquerda","L. Rapp Py-Daniel, et al.",Malhadeira,,White
TRUE,INPA-ICT 041663,102036,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"L. Rapp Py-Daniel, R.R. de Oliveira, I.M. Soares, P.M. Ito, et al.",WGS84,-4.99722,-62.99388,South America,BR,Brazil,Amazonas,Purus,2012-08-10,"Igarapé Castanhalzinho à jusante de Turiaçu, marg. esquerda","L. Rapp Py-Daniel, et al.",Malhadeira,,White
TRUE,INPA-ICT 041689,102084,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"L. Rapp Py-Daniel, R.R. de Oliveira, I.M. Soares, P.M. Ito, et al.",WGS84,-5.05333,-63.01083,South America,BR,Brazil,Amazonas,Purus,2012-08-11,"Igarapé Panelão à montante de Turiaçu, margem esquerda","L. Rapp Py-Daniel, et al.",Malhadeira,,White
TRUE,INPA-ICT 041689,102085,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"L. Rapp Py-Daniel, R.R. de Oliveira, I.M. Soares, P.M. Ito, et al.",WGS84,-5.05333,-63.01083,South America,BR,Brazil,Amazonas,Purus,2012-08-11,"Igarapé Panelão à montante de Turiaçu, margem esquerda","L. Rapp Py-Daniel, et al.",Malhadeira,,White
